seed,window,start,end,loss_change,mean_even_start,mean_even_end,mean_even_gain,mean_odd_start,mean_odd_end,mean_odd_gain,mean_phaseavg_start,mean_phaseavg_end,mean_phaseavg_gain,min_even_start,min_even_end,min_even_gain,min_odd_start,min_odd_end,min_odd_gain,min_phaseavg_start,min_phaseavg_end,min_phaseavg_gain,rho2,r2
5,400_700,400,700,-0.07352709409736592,0.9026762247085571,0.9222012758255005,0.01952505111694336,0.8630020618438721,0.8907485008239746,0.02774643898010254,0.8828391432762146,0.9064748883247375,0.02363574504852295,0.8506812453269958,0.8863835334777832,0.035702288150787354,0.7687609195709229,0.7952448129653931,0.026483893394470215,0.8097210824489594,0.8408141732215881,0.031093090772628784,0.999989231303137,0.20085824755419018
11,400_700,400,700,-0.08304329342167804,0.8410917520523071,0.9063393473625183,0.06524759531021118,0.7617840766906738,0.864951491355896,0.10316741466522217,0.8014379143714905,0.8856454193592072,0.08420750498771667,0.6525360941886902,0.8540499210357666,0.20151382684707642,0.4575113356113434,0.7407812476158142,0.2832699120044708,0.5550237149000168,0.7974155843257904,0.24239186942577362,0.9999896678187429,0.20489938200368105
23,400_700,400,700,-0.09804571114531757,0.8970471620559692,0.9148877859115601,0.01784062385559082,0.8470202684402466,0.8850396275520325,0.03801935911178589,0.8720337152481079,0.8999637067317963,0.027929991483688354,0.8272081613540649,0.8593012094497681,0.032093048095703125,0.725401759147644,0.7572736144065857,0.03187185525894165,0.7763049602508545,0.8082874119281769,0.03198245167732239,0.9999867504254161,0.20382576147540468
37,400_700,400,700,-0.08465425388482674,0.9116643667221069,0.9208786487579346,0.009214282035827637,0.8805115818977356,0.8919663429260254,0.011454761028289795,0.8960879743099213,0.90642249584198,0.010334521532058716,0.8490818738937378,0.8637528419494629,0.014670968055725098,0.778792142868042,0.772466778755188,-0.006325364112854004,0.8139370083808899,0.8181098103523254,0.004172801971435547,0.9999884392614053,0.2164418244841254
41,400_700,400,700,-0.07772791639242904,0.8572045564651489,0.907504141330719,0.05029958486557007,0.8006073236465454,0.8714563846588135,0.07084906101226807,0.8289059400558472,0.8894802629947662,0.06057432293891907,0.7208294868469238,0.8477535843849182,0.12692409753799438,0.6252806782722473,0.751521646976471,0.12624096870422363,0.6730550825595856,0.7996376156806946,0.126582533121109,0.9999905564137155,0.1996623025757233
5,700_1000,700,1000,-0.059877657215003,0.9222012758255005,0.9260134100914001,0.003812134265899658,0.8907485008239746,0.8982115983963013,0.00746309757232666,0.9064748883247375,0.9121125042438507,0.005637615919113159,0.8863835334777832,0.8770158886909485,-0.009367644786834717,0.7952448129653931,0.7796235680580139,-0.01562124490737915,0.8408141732215881,0.8283197283744812,-0.012494444847106934,0.9999930662730061,0.20287356069926898
11,700_1000,700,1000,-0.06251276016103377,0.9063393473625183,0.9169992804527283,0.010659933090209961,0.864951491355896,0.8827189207077026,0.01776742935180664,0.8856454193592072,0.8998591005802155,0.0142136812210083,0.8540499210357666,0.8396379351615906,-0.014411985874176025,0.7407812476158142,0.7124493718147278,-0.028331875801086426,0.7974155843257904,0.7760436534881592,-0.021371930837631226,0.9999914683413368,0.21629752394559257
23,700_1000,700,1000,-0.06997832517037003,0.9148877859115601,0.9211586713790894,0.006270885467529297,0.8850396275520325,0.892544150352478,0.007504522800445557,0.8999637067317963,0.9068514108657837,0.006887704133987427,0.8593012094497681,0.8450727462768555,-0.014228463172912598,0.7572736144065857,0.731613278388977,-0.025660336017608643,0.8082874119281769,0.7883430123329163,-0.01994439959526062,0.9999896832220398,0.21657095866214432
37,700_1000,700,1000,-0.06872079261251579,0.9208786487579346,0.9238513112068176,0.0029726624488830566,0.8919663429260254,0.8970085978507996,0.00504225492477417,0.90642249584198,0.9104299545288086,0.004007458686828613,0.8637528419494629,0.843543529510498,-0.020209312438964844,0.772466778755188,0.7387716770172119,-0.033695101737976074,0.8181098103523254,0.791157603263855,-0.02695220708847046,0.9999880605371461,0.22028774557146133
41,700_1000,700,1000,-0.0570902063987561,0.907504141330719,0.9181697368621826,0.010665595531463623,0.8714563846588135,0.8858606815338135,0.014404296875,0.8894802629947662,0.902015209197998,0.012534946203231812,0.8477535843849182,0.8301147818565369,-0.017638802528381348,0.751521646976471,0.72034752368927,-0.031174123287200928,0.7996376156806946,0.7752311527729034,-0.024406462907791138,0.999990694037407,0.20615006560297758
5,1000_1200,1000,1200,-0.04578268444414369,0.9260134100914001,0.925204336643219,-0.0008090734481811523,0.8982115983963013,0.8985784649848938,0.0003668665885925293,0.9121125042438507,0.9118914008140564,-0.00022110342979431152,0.8770158886909485,0.8620942234992981,-0.01492166519165039,0.7796235680580139,0.7567319869995117,-0.022891581058502197,0.8283197283744812,0.8094131052494049,-0.018906623125076294,0.9999911666589484,0.21704099809125366
11,1000_1200,1000,1200,-0.041297255611330984,0.9169992804527283,0.9150786399841309,-0.0019206404685974121,0.8827189207077026,0.881273627281189,-0.0014452934265136719,0.8998591005802155,0.8981761336326599,-0.001682966947555542,0.8396379351615906,0.825829267501831,-0.013808667659759521,0.7124493718147278,0.6964781284332275,-0.015971243381500244,0.7760436534881592,0.7611536979675293,-0.014889955520629883,0.9999847535650169,0.2208205586244079
23,1000_1200,1000,1200,-0.04325341835061371,0.9211586713790894,0.9231504797935486,0.0019918084144592285,0.892544150352478,0.8945054411888123,0.0019612908363342285,0.9068514108657837,0.9088279604911804,0.0019765496253967285,0.8450727462768555,0.8322856426239014,-0.012787103652954102,0.731613278388977,0.7120236754417419,-0.019589602947235107,0.7883430123329163,0.7721546590328217,-0.016188353300094604,0.9999888468712146,0.22100352887149166
37,1000_1200,1000,1200,-0.026164832791395438,0.9238513112068176,0.9245313405990601,0.0006800293922424316,0.8970085978507996,0.8951905965805054,-0.0018180012702941895,0.9104299545288086,0.9098609685897827,-0.0005689859390258789,0.843543529510498,0.8369717597961426,-0.006571769714355469,0.7387716770172119,0.7226116061210632,-0.01616007089614868,0.791157603263855,0.7797916829586029,-0.011365920305252075,0.9999875793414337,0.21973528799561043
41,1000_1200,1000,1200,-0.031950750795152506,0.9181697368621826,0.916774570941925,-0.0013951659202575684,0.8858606815338135,0.8818516731262207,-0.0040090084075927734,0.902015209197998,0.8993131220340729,-0.002702087163925171,0.8301147818565369,0.8240934014320374,-0.006021380424499512,0.72034752368927,0.6985058188438416,-0.021841704845428467,0.7752311527729034,0.7612996101379395,-0.01393154263496399,0.9999924126348133,0.21146134577912828
5,1200_1490,1200,1490,-0.05833390850468654,0.925204336643219,0.9248018264770508,-0.0004025101661682129,0.8985784649848938,0.8953233957290649,-0.0032550692558288574,0.9118914008140564,0.9100626111030579,-0.0018287897109985352,0.8620942234992981,0.8395335078239441,-0.022560715675354004,0.7567319869995117,0.7174571752548218,-0.03927481174468994,0.8094131052494049,0.7784953415393829,-0.030917763710021973,0.9999824040966544,0.2177032337985821
11,1200_1490,1200,1490,-0.050090287114125165,0.9150786399841309,0.916620135307312,0.0015414953231811523,0.881273627281189,0.88303142786026,0.001757800579071045,0.8981761336326599,0.899825781583786,0.0016496479511260986,0.825829267501831,0.8102280497550964,-0.01560121774673462,0.6964781284332275,0.6757249236106873,-0.020753204822540283,0.7611536979675293,0.7429764866828918,-0.01817721128463745,0.9999889987101113,0.22197958283164537
23,1200_1490,1200,1490,-0.050898696548111806,0.9231504797935486,0.925362765789032,0.0022122859954833984,0.8945054411888123,0.8963450789451599,0.0018396377563476562,0.9088279604911804,0.910853922367096,0.0020259618759155273,0.8322856426239014,0.8239941596984863,-0.008291482925415039,0.7120236754417419,0.7031188607215881,-0.008904814720153809,0.7721546590328217,0.7635565102100372,-0.008598148822784424,0.9999862635825656,0.2241700779390797
37,1200_1490,1200,1490,-0.04480303047239741,0.9245313405990601,0.9227973818778992,-0.0017339587211608887,0.8951905965805054,0.8936330080032349,-0.0015575885772705078,0.9098609685897827,0.908215194940567,-0.0016457736492156982,0.8369717597961426,0.8258390426635742,-0.01113271713256836,0.7226116061210632,0.7073352932929993,-0.015276312828063965,0.7797916829586029,0.7665871679782867,-0.013204514980316162,0.9999863128664508,0.22736266479976766
41,1200_1490,1200,1490,-0.054042224672840596,0.916774570941925,0.9147495627403259,-0.002025008201599121,0.8818516731262207,0.881198525428772,-0.0006531476974487305,0.8993131220340729,0.897974044084549,-0.0013390779495239258,0.8240934014320374,0.8013732433319092,-0.022720158100128174,0.6985058188438416,0.6652545928955078,-0.03325122594833374,0.7612996101379395,0.7333139181137085,-0.027985692024230957,0.9999906758670745,0.21706954185362073
5,60_400,60,400,-0.09159459266184394,0.7203380465507507,0.9026762247085571,0.1823381781578064,0.6458023190498352,0.8630020618438721,0.21719974279403687,0.683070182800293,0.8828391432762146,0.19976896047592163,0.43395596742630005,0.8506812453269958,0.4167252779006958,0.30865663290023804,0.7687609195709229,0.4601042866706848,0.37130630016326904,0.8097210824489594,0.4384147822856903,0.9999822987855994,0.18575510673603174
11,60_400,60,400,-0.09038542652592485,0.529477059841156,0.8410917520523071,0.3116146922111511,0.4694649875164032,0.7617840766906738,0.29231908917427063,0.4994710236787796,0.8014379143714905,0.3019668906927109,0.002259147586300969,0.6525360941886902,0.6502769466023892,0.0005671785329468548,0.4575113356113434,0.45694415707839653,0.001413163059623912,0.5550237149000168,0.5536105518403929,0.999981866217454,0.19167060599184285
23,60_400,60,400,-0.09466399210401165,0.6383405327796936,0.8970471620559692,0.25870662927627563,0.5827435851097107,0.8470202684402466,0.2642766833305359,0.6105420589447021,0.8720337152481079,0.26149165630340576,0.17285926640033722,0.8272081613540649,0.6543488949537277,0.12063255906105042,0.725401759147644,0.6047692000865936,0.14674591273069382,0.7763049602508545,0.6295590475201607,0.9999751804775574,0.18840329822107718
