seed,window,start,end,loss_change,mean_even_start,mean_even_end,mean_even_gain,mean_odd_start,mean_odd_end,mean_odd_gain,mean_phaseavg_start,mean_phaseavg_end,mean_phaseavg_gain,min_even_start,min_even_end,min_even_gain,min_odd_start,min_odd_end,min_odd_gain,min_phaseavg_start,min_phaseavg_end,min_phaseavg_gain,rho2,r2
5,60_400,60,400,-0.1609964671133545,0.7205286026000977,0.9103599786758423,0.18983137607574463,0.6505596041679382,0.8613388538360596,0.21077924966812134,0.6855441033840179,0.8858494162559509,0.20030531287193298,0.4952130913734436,0.8525854349136353,0.35737234354019165,0.3673155605792999,0.7126762866973877,0.34536072611808777,0.43126432597637177,0.7826308608055115,0.3513665348291397,0.9999850943896353,0.20747258220785783
11,60_400,60,400,-0.14891747742900865,0.5550678968429565,0.8789954781532288,0.3239275813102722,0.4154813289642334,0.8203498125076294,0.404868483543396,0.48527461290359497,0.8496726453304291,0.3643980324268341,0.0010663580615073442,0.7614242434501648,0.7603578853886575,0.0006108470261096954,0.593479573726654,0.5928687267005444,0.0008386025438085198,0.6774519085884094,0.6766133060446009,0.9999831055110362,0.20498636802423342
23,60_400,60,400,-0.168977170760896,0.6261700391769409,0.8985435962677002,0.2723735570907593,0.5757928490638733,0.8551371693611145,0.2793443202972412,0.6009814441204071,0.8768403828144073,0.27585893869400024,0.15322263538837433,0.8174892663955688,0.6642666310071945,0.12982648611068726,0.680281400680542,0.5504549145698547,0.1415245607495308,0.7488853335380554,0.6073607727885246,0.9999888015346351,0.20527193397713484
37,60_400,60,400,-0.1481248134339256,0.7081233859062195,0.9005779027938843,0.1924545168876648,0.513948917388916,0.8574546575546265,0.34350574016571045,0.6110361516475677,0.8790162801742554,0.2679801285266876,0.3443519175052643,0.8223272562026978,0.47797533869743347,0.04762323945760727,0.6800776720046997,0.6324544325470924,0.19598757848143578,0.7512024641036987,0.555214885622263,0.999987962136334,0.2055317692807489
41,60_400,60,400,-0.14126840768471516,0.6186549067497253,0.8765392303466797,0.25788432359695435,0.5087234973907471,0.8292227387428284,0.3204992413520813,0.5636892020702362,0.852880984544754,0.2891917824745178,0.2653939127922058,0.7918545007705688,0.526460587978363,0.25218287110328674,0.6636438369750977,0.4114609658718109,0.2587883919477463,0.7277491688728333,0.468960776925087,0.9999866663772731,0.19284284062369925
5,60_700,60,700,-0.22773658731288748,0.7205286026000977,0.9059969782829285,0.1854683756828308,0.6505596041679382,0.8619179725646973,0.21135836839675903,0.6855441033840179,0.8839574754238129,0.19841337203979492,0.4952130913734436,0.8079328536987305,0.31271976232528687,0.3673155605792999,0.6369057297706604,0.2695901691913605,0.43126432597637177,0.7224192917346954,0.29115496575832367,0.999986211919767,0.20747258220785783
11,60_700,60,700,-0.21653287611012378,0.5550678968429565,0.8779023885726929,0.32283449172973633,0.4154813289642334,0.8259561657905579,0.41047483682632446,0.48527461290359497,0.8519292771816254,0.3666546642780304,0.0010663580615073442,0.7285375595092773,0.72747120144777,0.0006108470261096954,0.5391348004341125,0.5385239534080029,0.0008386025438085198,0.633836179971695,0.6329975774278864,0.9999852758958744,0.20993824306996275
23,60_700,60,700,-0.228767483863589,0.6261700391769409,0.8918792009353638,0.26570916175842285,0.5757928490638733,0.8559763431549072,0.28018349409103394,0.6009814441204071,0.8739277720451355,0.2729463279247284,0.15322263538837433,0.7705668210983276,0.6173441857099533,0.12982648611068726,0.6288977265357971,0.49907124042510986,0.1415245607495308,0.6997322738170624,0.5582077130675316,0.9999878833176354,0.20831665722858142
37,60_700,60,700,-0.22293231535510788,0.7081233859062195,0.9012101292610168,0.19308674335479736,0.513948917388916,0.8588184118270874,0.3448694944381714,0.6110361516475677,0.8800142705440521,0.2689781188964844,0.3443519175052643,0.7822418212890625,0.4378899037837982,0.04762323945760727,0.6125086545944214,0.5648854151368141,0.19598757848143578,0.6973752379417419,0.5013876594603062,0.9999883880891572,0.2055317692807489
41,60_700,60,700,-0.20446350042237318,0.6186549067497253,0.8864508271217346,0.2677959203720093,0.5087234973907471,0.8392778635025024,0.33055436611175537,0.5636892020702362,0.8628643453121185,0.2991751432418823,0.2653939127922058,0.7827706336975098,0.517376720905304,0.25218287110328674,0.6237874031066895,0.3716045320034027,0.2587883919477463,0.7032790184020996,0.44449062645435333,0.9999870559267463,0.20270038633484624
5,60_1000,60,1000,-0.2612285478708404,0.7205286026000977,0.8835253119468689,0.16299670934677124,0.6505596041679382,0.8360709547996521,0.18551135063171387,0.6855441033840179,0.8597981333732605,0.17425402998924255,0.4952130913734436,0.7682254314422607,0.27301234006881714,0.3673155605792999,0.582207202911377,0.21489164233207703,0.43126432597637177,0.6752163171768188,0.24395199120044708,0.9999867195727554,0.20747258220785783
11,60_1000,60,1000,-0.2500812647786363,0.5550678968429565,0.8734917640686035,0.318423867225647,0.4154813289642334,0.8208624720573425,0.40538114309310913,0.48527461290359497,0.847177118062973,0.36190250515937805,0.0010663580615073442,0.7268898487091064,0.7258234906475991,0.0006108470261096954,0.5414822697639465,0.5408714227378368,0.0008386025438085198,0.6341860592365265,0.633347456692718,0.9999859525641616,0.20993824306996275
23,60_1000,60,1000,-0.24596340528766836,0.6261700391769409,0.8854057192802429,0.259235680103302,0.5757928490638733,0.8419010639190674,0.2661082148551941,0.6009814441204071,0.8636533915996552,0.26267194747924805,0.15322263538837433,0.7455819249153137,0.5923592895269394,0.12982648611068726,0.5897309184074402,0.45990443229675293,0.1415245607495308,0.667656421661377,0.5261318609118462,0.9999873711173498,0.20831665722858142
37,60_1000,60,1000,-0.24626780065223258,0.7081233859062195,0.8922863602638245,0.18416297435760498,0.513948917388916,0.8420685529708862,0.3281196355819702,0.6110361516475677,0.8671774566173553,0.2561413049697876,0.3443519175052643,0.7664642930030823,0.422112375497818,0.04762323945760727,0.5513582825660706,0.5037350431084633,0.19598757848143578,0.6589112877845764,0.46292370930314064,0.9999879544560363,0.20556105759257365
41,60_1000,60,1000,-0.24089967596098463,0.6186549067497253,0.8716340661048889,0.2529791593551636,0.5087234973907471,0.8293259143829346,0.3206024169921875,0.5636892020702362,0.8504799902439117,0.28679078817367554,0.2653939127922058,0.728916347026825,0.46352243423461914,0.25218287110328674,0.5845031142234802,0.3323202431201935,0.2587883919477463,0.6567097306251526,0.3979213386774063,0.9999877921077919,0.2069468074775922
5,60_1490,60,1490,-0.28015944098583195,0.7205286026000977,0.8602827787399292,0.13975417613983154,0.6505596041679382,0.8088752031326294,0.15831559896469116,0.6855441033840179,0.8345789909362793,0.14903488755226135,0.4952130913734436,0.7084313035011292,0.21321821212768555,0.3673155605792999,0.527690052986145,0.1603744924068451,0.43126432597637177,0.6180606782436371,0.18679635226726532,0.9999859583977382,0.20747258220785783
11,60_1490,60,1490,-0.25864700659979056,0.5550678968429565,0.844373345375061,0.2893054485321045,0.4154813289642334,0.8017568588256836,0.3862755298614502,0.48527461290359497,0.8230651021003723,0.33779048919677734,0.0010663580615073442,0.6627340316772461,0.6616676736157387,0.0006108470261096954,0.5012664794921875,0.5006556324660778,0.0008386025438085198,0.5820002555847168,0.5811616530409083,0.9999864684671913,0.20993824306996275
