config_id,label,width,learning_rate,head_multiplier,seed,loss_change,mean_even_start,mean_even_end,mean_even_gain,mean_odd_start,mean_odd_end,mean_odd_gain,mean_phaseavg_start,mean_phaseavg_end,mean_phaseavg_gain,min_even_start,min_even_end,min_even_gain,min_odd_start,min_odd_end,min_odd_gain,min_phaseavg_start,min_phaseavg_end,min_phaseavg_gain,rho2,r2
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,251,-0.004732106406286036,0.5580145120620728,0.8197363018989563,0.26172178983688354,0.4927317798137665,0.7662063241004944,0.2734745442867279,0.5253731459379196,0.7929713129997253,0.2675981670618057,0.16319985687732697,0.6637089848518372,0.5005091279745102,0.05493895336985588,0.5753286480903625,0.5203896947205067,0.10906940512359142,0.6195188164710999,0.5104494113475084,0.9999891714070583,0.15142099451948812
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,257,0.013755964256766506,0.5626208186149597,0.653573215007782,0.09095239639282227,0.5196377635002136,0.6062127947807312,0.08657503128051758,0.5411292910575867,0.6298930048942566,0.08876371383666992,0.0002015815261984244,0.003283705096691847,0.0030821235704934224,0.0019221126567572355,0.007539409678429365,0.00561729702167213,0.00106184709147783,0.005411557387560606,0.004349710296082776,0.9999937220023659,0.13403695226744855
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,263,0.01559135942375086,0.6126534938812256,0.666391134262085,0.053737640380859375,0.5646870136260986,0.6357939839363098,0.07110697031021118,0.5886702537536621,0.6510925590991974,0.06242230534553528,0.003375565866008401,0.033336203545331955,0.029960637679323554,0.0034915206488221884,0.029668446630239487,0.0261769259814173,0.0034335432574152946,0.03150232508778572,0.028068781830370426,0.9999846916638344,0.1424800716797778
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,269,0.02336901506820271,0.6044692993164062,0.811011552810669,0.2065422534942627,0.5726757645606995,0.7369739413261414,0.1642981767654419,0.5885725319385529,0.7739927470684052,0.1854202151298523,0.03717130050063133,0.5660179257392883,0.528846625238657,0.020382700487971306,0.38046783208847046,0.36008513160049915,0.02877700049430132,0.4732428789138794,0.4444658784195781,0.999990711929633,0.14150039982837237
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,271,0.013501099736018924,0.5532851219177246,0.7821912169456482,0.22890609502792358,0.5169368982315063,0.7059776782989502,0.18904078006744385,0.5351110100746155,0.7440844476222992,0.20897343754768372,0.07660918682813644,0.5729272365570068,0.4963180497288704,0.078244149684906,0.44042307138442993,0.3621789216995239,0.07742666825652122,0.5066751539707184,0.42924848571419716,0.9999788219358302,0.14943544165312153
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,277,-0.01884896922292502,0.6574583053588867,0.8061837553977966,0.1487254500389099,0.6125330924987793,0.7499583959579468,0.13742530345916748,0.634995698928833,0.7780710756778717,0.1430753767490387,0.3090524971485138,0.5995002388954163,0.29044774174690247,0.28528228402137756,0.5225444436073303,0.23726215958595276,0.2971673905849457,0.5610223412513733,0.2638549506664276,0.9999837227401036,0.1520160305620294
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,281,0.0029155358486834437,0.5588124394416809,0.7848644256591797,0.22605198621749878,0.5149238109588623,0.7218195796012878,0.20689576864242554,0.5368681252002716,0.7533420026302338,0.21647387742996216,0.30402764678001404,0.6568071246147156,0.35277947783470154,0.26654836535453796,0.600925624370575,0.334377259016037,0.285288006067276,0.6288663744926453,0.34357836842536926,0.9999856935627973,0.13746244259892043
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,283,0.020530073980765357,0.6193965673446655,0.8087652325630188,0.18936866521835327,0.5819243788719177,0.7250595092773438,0.14313513040542603,0.6006604731082916,0.7669123709201813,0.16625189781188965,0.21753257513046265,0.6383439898490906,0.42081141471862793,0.17866094410419464,0.42915287613868713,0.2504919320344925,0.19809675961732864,0.5337484329938889,0.3356516733765602,0.9999940721500936,0.13309984874852795
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,293,-0.004192675070990325,0.564636766910553,0.7666593790054321,0.20202261209487915,0.5193049907684326,0.6992589235305786,0.179953932762146,0.5419708788394928,0.7329591512680054,0.19098827242851257,0.18459759652614594,0.6188058257102966,0.4342082291841507,0.17817993462085724,0.4958347976207733,0.3176548629999161,0.1813887655735016,0.557320311665535,0.3759315460920334,0.999992293325491,0.1302129130975542
C4_w60_e050_h100,"$r_s=60,\ \eta=0.50,\ h=1.00$",60,0.5,1.0,307,-0.009748497881963145,0.5082741975784302,0.7575854063034058,0.24931120872497559,0.47432488203048706,0.6340858936309814,0.15976101160049438,0.4912995398044586,0.6958356499671936,0.20453611016273499,0.003112837439402938,0.42900240421295166,0.4258895667735487,7.420405745506287e-05,0.0016424870118498802,0.0015682829543948174,0.0015935207484290004,0.21532244561240077,0.21372892486397177,0.999989469473756,0.14736066472840695
